"lm","nn_size10","nn_size6","2nn","7nn","bag_knn","bag_tree","bag_nn"
-0.709407074953034,-0.779841774195267,-0.663454070077756,-0.114496734263267,-0.201020772104733,-0.334542739951044,0.214748035803452,-0.955849888015717
-0.618375390608717,-0.715385701787648,-0.845347395196608,-0.536672219447674,-0.123449651259227,-0.0286754656456097,-1.02138068846093,-0.827356648155656
1.94695014719505,0.895103288366416,0.98436604813397,0.972636584098065,0.282887464593989,0.356760109759584,0.779614344909257,1.08976904382837
-0.616089008949985,-0.927542466909986,-0.317466074670148,0.044353756519999,0.16283532254928,-0.385498941582859,0.106147239539454,-0.684064138868457
1.50126726322534,1.62599546780035,1.45869614654626,1.18815994161148,1.54889875470361,1.38719270778141,0.969508214615722,1.21081651412095
0.577666533211916,0.399550656388298,0.318744017476699,-0.201464040305492,0.186988079140659,-0.181324557810124,0.252191069216812,0.592795048766096
1.60447507380068,0.771205158095737,0.598379573259364,1.25146579895232,1.37378455798979,1.03030744364675,0.406037466122829,1.32672591837964
-1.62427366809111,-1.86449014675544,-2.00900030616651,-1.60986423709885,-1.22193489298391,-1.11918182155979,0.0477160742840982,-1.86905122807683
-0.109584522609282,-0.450356789709482,-0.463424700404069,0.374301706172557,-0.141579896257145,-0.16547605201594,0.380924273024805,-0.558047933615444
2.13107245831348,1.61378363216844,1.75242107263986,1.56756529891762,1.84666416916836,1.77599500844505,0.719226081216799,1.56889981448792
1.47404403493667,0.831856105717319,0.726269390812352,0.676658486109106,1.17594087852304,1.12931066653078,0.181945452590851,1.1598185879084
-1.74697518468165,-1.30214151676581,-1.08852148465875,-1.09746428750722,-1.02817496479338,-1.20768173021175,-0.133852958301353,-1.26870182773663
-0.0301414884506812,-0.32347588312776,0.113521077532297,0.01413098697723,-0.204414988933391,-0.203948334608003,0.0426954396960322,-0.117686763948915
0.824022593146407,-0.221588710432535,0.159054374620585,-0.0531613034926695,-0.479636552466838,-0.052344066347365,0.297951618609176,0.576801695189344
2.18981407922994,1.94215232838346,2.83267284647388,2.50346367841147,0.857950510512788,1.18167798410268,1.01153422749927,2.21359440684059
-1.0061923799267,-0.0669674874966282,-0.430985248009548,-0.200738978568299,-0.455589399241021,-0.289291299298886,-0.348269434890745,-0.495843451420054
-0.372950485117586,-0.384387201462048,-0.167835292839132,-1.16545876100312,-0.0724266728447613,-0.699643855217337,-1.20230583354045,-0.0133619767962048
0.550901271528059,0.475116713503087,0.608041208852092,0.35127422677035,0.771533179682464,0.58453157313555,0.913034962927773,0.64997040954831
-0.542915886047882,-0.452905317788608,-0.770155021239135,-1.19558577315458,-0.472472611986168,-0.753367546357882,0.609917421929611,-0.358163035119519
-2.03519068352728,-2.07182493359318,-2.00177840612565,-0.758588304001812,-1.26820694151354,-1.3325673058249,-0.0121355840584649,-2.45508667809542
-1.26990909964146,-1.00328530199946,-1.19755395467248,-0.784214213131899,-1.3102811876113,-1.09933702420206,0.438936058117722,-0.999695559781033
2.10404863503387,2.28134010468684,2.01555705431689,0.883184897733387,1.59459536874527,1.11562483335229,1.10164711796668,2.03497805040523
1.85348238716453,1.50832764228226,1.96145916034082,1.21929418127723,0.697119248305183,0.958147799109903,1.31560939718483,1.72892189801174
-0.41419679792167,-0.502097753926702,-0.416859419811244,0.837936923869748,0.506048726696392,0.0692332097431629,0.329234865418515,-0.396095525578497
-0.579921400708068,-0.162141792982704,-0.596913630783547,-0.304058535253421,-0.292770516159546,-0.375836304171082,0.249680901397562,-0.349068870124949
0.603718208682809,0.636051236059115,0.786713697144713,-0.925881469075087,-0.585046929456127,-0.580472135640769,1.15788306986439,0.951839247392458
-0.714813269647153,-0.173163224628841,-0.0264537857795869,-0.455817139712519,-0.749801714346606,-0.397546843403589,0.661171250237837,0.120193677077213
-1.20024821470133,-1.55067838085823,-1.14190716959311,-0.468574326047681,-1.39605001858334,-0.877942780345824,0.167175645259996,-1.28348416143422
-0.180530260344924,0.672783652390158,0.541502331771787,0.809660016260404,0.399758877422987,0.101679940150191,-0.615235204905856,0.260937699608958
1.06997624324015,1.33016711007443,1.56718233847921,1.26838811943636,0.766136543084867,1.02824240400093,1.15092104783066,1.420526600844
-2.43111411496383,-1.95755027751327,-1.49837464347753,-1.1132149981643,-1.26394842742749,-1.53009907690321,-0.258109143807349,-1.94866034672008
1.20137750809815,1.33955268819554,1.5486303987741,0.847975001880047,0.891181925477419,1.02020290052543,0.996003147306422,1.58733433835698
1.54710409641143,0.811911077856302,1.22388299386332,0.351039447126752,1.1133709549095,1.25838967737541,0.315945279528459,1.3867606554699
-2.65488663458611,-4.44687601900116,-3.90801744430529,-1.2044932757569,-2.61599354877323,-2.33970443434862,-3.26073734867325,-4.43655399347046
1.48706952407144,2.16469707405472,2.19672424923693,0.474874453814042,0.111352070291072,0.532366576596886,1.02058972136041,1.81380325609915
-0.801433733994177,-0.410307746880829,-0.291063286643508,0.38353927541771,-0.28657692976333,-0.285116673630657,-0.73385988559829,-0.474192317687069
2.68970575724973,2.20220952462773,1.85684454141981,2.42520943052772,1.27176494149142,1.53580664371141,1.04682929087382,2.15172619570237
-1.71545504579389,-2.8326567112969,-1.97389912522631,-0.972403840809515,-1.79945982227056,-1.60400660506538,-1.21205312652579,-2.21433206168673
-1.11498069829893,-1.25108569044431,-1.18927366636,-0.462279870401928,-0.521981632404709,-0.69857611484337,-0.0261978092875202,-1.20258624647602
-0.198912969976982,-0.2315164077966,-0.0616633682177059,0.673966308057675,-0.301130211003021,-0.163451281892543,0.535933916031881,-0.164062299914664
0.880082558291541,1.67079637526923,0.977685805073893,0.842166275430181,0.211784066359121,0.339188683831861,1.23287811985412,1.34346411052863
0.533237636139517,1.04676113862108,1.2820262325856,1.75400693260605,1.25938799833366,1.14528548621699,-0.26247423820886,1.45225160618877
0.149389292364101,-0.103849473810137,-0.274220747486049,-0.334740349207392,0.256603744827198,0.396305003268266,0.118013718008502,0.523529536013757
-1.32370970580349,-0.478990368703684,-0.493014787074925,-1.17280438891981,-0.771790147825361,-0.806190628462879,-0.342730618766389,-0.645027979242432
-0.493609883098823,-0.278670376148685,0.0500728198995791,-0.385959578661025,-0.388194886941823,-0.194339517841546,-1.10280789634865,0.136680609917737
-0.666982349925073,-0.605023457220256,-0.673260246325935,0.549021048862138,0.0571121208432468,-0.10939316296834,0.939284459757876,-0.506137329350031
0.665187046323468,-0.122423445400231,0.0557548387685667,-0.283880890596309,0.276156192456223,-0.213067559626903,0.0562296367882644,0.147850645479007
-2.36555765071404,-2.53861362111965,-2.68579265688005,-0.481553550434502,-0.558710547372237,-0.898551632982877,-0.770443021319817,-2.23572040770962
-0.253840252091571,0.0161631957638012,-0.0724356926730843,-0.832131602091411,-0.402702467578437,-0.469190888340709,0.00363323946607936,-0.174841640097913
-0.21977583314984,0.0833018527461484,-0.107316456692902,-0.839292646260661,0.316902179101359,0.00452020119809256,0.106189895421745,-0.224905740394451
1.16347443745132,1.29308023721564,1.7716175641197,-0.904785372632009,0.100682449088233,0.0527634023444617,0.0121419994203026,1.24662045932027
2.34812984542204,2.76995496260299,2.91494646824679,1.2366779598905,2.09431379756077,1.7876501013436,1.15464010110186,2.7505071770779
1.1858756567083,1.01680541171482,1.02424525924813,1.18815994161148,0.729624656852944,1.149277985596,0.895863395308082,1.11190490671109
0.587960659493295,0.918598229379948,0.288746156666035,0.061257694862192,0.209963882602708,0.276182373118917,-0.855228064676131,0.582152705595981
-0.77339327346554,0.187081371138944,-0.217950798590379,0.339788067194954,-0.407033302009836,-0.807172118490745,0.409849098447482,-0.278443482750376
-1.44119272093049,-0.592596210497296,-0.427837948824401,-0.774686373607439,-0.409087811870204,-0.94844433421813,-0.473898939371265,-0.925302934005664
3.16398895199383,1.70443060865973,2.2669166905475,0.912203230281841,1.06168210914506,1.66413047024243,0.838516183868869,2.10867197575534
-0.572611748641438,0.747580174600906,0.453051877632786,0.707659153591475,0.133932873042624,-0.0350860838414936,-0.314653251753745,0.120040379955019
1.71897622500773,3.0790525779586,2.68975556783157,2.51410671943349,1.17589206394466,1.54129533019134,0.65756478331126,2.3473341021044
-0.493101875163853,0.985693363358308,0.472680055937011,-0.43326152335925,0.071041643493015,0.154732459089153,0.196344617789251,0.457845973872015
0.345548943683163,2.15308783114475,1.49787315735313,-0.315221457071415,0.921787282348381,0.447057598263518,0.611251732248808,1.13251582390664
1.30051431234368,0.861828255018658,1.78649869850993,1.98284394409112,1.28375692301738,1.05409549081309,1.38907732926121,1.78382170299904
-0.264033937793171,0.510231343586069,0.38623413173984,-0.137498692164947,-0.565901854363352,-0.458611776516033,-1.06808490991808,0.0861509866759552
2.69190729210372,1.70730830739816,1.96072078939677,1.56756529891762,2.09148035778302,1.90340332084551,0.864364615700211,2.1779110662528
0.448492218136841,2.12175268885136,0.846939164240249,1.31920308222556,1.33889956949098,0.914952773317688,-0.253233243073153,1.38084772738088
-1.15927908271701,-0.689119095145305,-0.709164270234512,-1.86205373174429,-1.17221076784127,-1.08025195529433,-0.467113440090455,-0.702882446175813
-1.4116833040509,-3.41115401509679,-3.0353322911805,0.157956509818961,-0.414679382780952,-0.281092188307323,-2.95395510537183,-2.32518819104185
-1.71746511201878,-4.0016664482263,-2.32128781157136,-3.02768969812805,-1.23443840689724,-1.74489434564275,-2.90114754586057,-3.32068926596185
-2.50497550728959,-3.65172873237778,-3.27853467601375,-3.56340907382797,-1.9963032959449,-1.38733552360856,-0.645437315721874,-3.01487351092617
0.131850420431351,0.292338057646762,0.21727890047241,1.01126407539199,0.776472016463227,0.547891721014735,0.914588021724726,0.403651349535232
0.303941045653627,1.59312575216635,1.37385938884706,-1.05781899914175,0.870440495658666,1.0589259913024,0.325138119786373,1.08490746796233
-1.59735818103438,-2.63698232359545,-1.62946642363226,-0.650971925844907,-1.5937681803664,-1.44661833293045,-0.0233996177466856,-1.71502141153597
0.13859357679278,0.460372853500605,0.789727491496546,0.329544223721377,0.791195248607159,0.592575147128366,0.308399687549498,0.488680408684415
-1.14059580915951,-0.167031399426606,-0.960490211268361,0.0495668733384585,-0.593527033358891,-0.675453914224018,-0.761886633839665,-0.815447218330394
0.12055267041227,-0.158208134649981,0.606311621977185,-1.08567598152424,-0.20431285792398,-0.345644022019289,0.855154066104768,0.156991530005401
0.563495915222435,0.30947164897285,0.271158722636286,0.39485042537262,-0.0552781392546539,-0.188077642887714,1.01610914767797,0.606435148571612
-0.0161680150702455,0.712203886212405,0.549541669984927,0.56478062460022,0.171358423499294,0.136458282044797,0.269876949968893,0.531860420163437
1.26175324318275,1.78609547325377,1.35012702943721,1.1278662776009,0.799756547611828,0.62031843830636,-0.301299922567345,1.45824595788683
-1.97101289210326,-2.1315703117526,-2.21601200845195,-1.14719161132302,-0.807782268118682,-0.703822518837681,-0.165732460921047,-2.16637246556137
-2.7127504829912,-2.22866684534023,-2.53560915639713,-2.03701983409869,-1.24092245809879,-1.48953381965554,-1.02742324114477,-2.56442290475296
-1.52883748398642,-1.48661190473595,-1.12038804933491,-1.15027968540562,-1.6525120748395,-0.789135034518634,0.757586787440432,-1.36190733199926
2.12554806531942,1.37108421113747,1.78013922573206,0.881315611232961,1.09830019574651,1.38929908539335,0.813625622141116,1.49509175540728
0.85903975840063,0.249929000844738,-0.0732272100204968,0.923456035832933,0.539836135050521,0.365361372100451,1.17791863418742,0.467307691650812
2.93682558621573,2.61335659894617,2.1770529172103,3.00451031209912,2.79254861487002,2.08570398518158,1.06690434770819,2.31305276119882
1.86866249080127,1.91063995922583,1.63116591344213,1.73672243919732,0.613985709727962,1.17000974818823,1.23500657078494,1.77886859237072
1.69723409470463,3.38151675833055,2.51191224191284,2.23228717364973,1.52927898440153,1.46083393849875,0.172022326567458,2.04419968834491
0.151001049456813,0.0238788804113167,0.107531470843682,-1.04514991611088,-0.161585587322367,-0.0251681694488904,0.0357422906391774,-0.149865333886175
1.84368611857958,1.08236672056496,1.42677872637314,3.00844849918971,1.59302566185547,1.45191853092304,0.336143744231346,1.48044513061634
0.797202507770466,-0.243069431306728,0.911756242831164,-0.977674132609453,0.85811794850253,0.164651973859345,0.16317800421148,0.971777846570129
2.38158328623096,2.37333144568721,1.62310970134754,1.44741494645807,1.27628781809287,1.43901088560211,0.444588595676603,1.75853095444053
1.278723940985,1.8337713153978,1.73385468201052,1.27075592108269,1.36155418433108,1.00986659644813,1.32197287320372,1.64577828691697
-0.316026059736661,-0.403582401258742,-0.31103716109451,-1.29809755856737,-0.714511002051463,-0.598495100893666,0.122339783086262,-0.404363546773362
-0.63220129000501,-0.924870383713271,-0.403552999577793,-2.12097408611165,-0.463406525396642,-0.0293836316641667,-1.13280377809404,-0.797796612630773
0.874641786539736,1.10916228928708,1.42428438190995,1.5449865699849,0.286766305491455,0.198888961113418,0.380288522044972,0.906244882171244
0.779906734612004,0.575331706051755,1.22149859305094,0.646374013033043,0.804246521396089,0.621385230124719,0.276850361366625,0.535003159874748
-0.667626375609569,-2.38769029862296,-2.37470421320214,1.01126407539199,0.510565267738349,0.43038262524292,-2.99568213691166,-2.08745070809166
-2.96294057244222,-2.87000686163206,-2.76040574924524,-1.4252214807814,-1.46359766094361,-1.86623397914423,-0.520709612715567,-3.00434394829259
-0.718572990878027,-1.6045686895175,-1.34143607024725,-0.0905132756890165,-0.168764859837971,-0.187961478986927,-0.00394631544693332,-1.14153763263798
